birth_year,birth_defect_name,sex,residence,birth_defect_count,live_births,prevalence_per_10k_live_births
2005,Tricuspid valve atresia and stenosis,All,"NYS excluding
NYC",13,128316,1.01
2005,Tricuspid valve atresia,All,"NYS excluding
NYC",9,128316,0.7
2005,Ebstein anomaly,All,"NYS excluding
NYC",10,128316,0.78
2005,Aortic valve stenosis,All,"NYS excluding
NYC",24,128316,1.87
2005,Hypoplastic left heart syndrome,All,"NYS excluding
NYC",36,128316,2.81
2005,Coarctation of the aorta,All,"NYS excluding
NYC",59,128316,4.6
2005,Total anomalous pulmonary venous connection,All,"NYS excluding
NYC",14,128316,1.09
2005,Cleft palate alone,All,"NYS excluding
NYC",78,128316,6.08
2005,Choanal atresia,All,"NYS excluding
NYC",21,128316,1.64
2005,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",28,128316,2.18
2005,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",57,128316,4.44
2005,Biliary atresia,All,"NYS excluding
NYC",15,128316,1.17
2005,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",72,128316,5.61
2005,Bladder exstrophy,All,"NYS excluding
NYC",5,128316,0.39
2005,Gastroschisis,All,"NYS excluding
NYC",42,128316,3.27
2005,Omphalocele,All,"NYS excluding
NYC",19,128316,1.48
2005,Diaphragmatic hernia,All,"NYS excluding
NYC",33,128316,2.57
2005,Trisomy 13,All,"NYS excluding
NYC",13,128316,1.01
2005,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",170,128316,13.25
2005,Trisomy 18,All,"NYS excluding
NYC",12,128316,0.94
2005,Hypospadias,All,"NYS excluding
NYC",546,128316,42.55
2005,Turner syndrome,All,"NYS excluding
NYC",11,128316,0.86
2005,Deletion 22q11.2,All,"NYS excluding
NYC",12,128316,0.94
2005,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",41,128316,3.2
2005,Craniosynostosis,All,"NYS excluding
NYC",66,128316,5.14
2005,Clubfoot,All,"NYS excluding
NYC",163,128316,12.7
2005,Congenital posterior urethral valves,All,"NYS excluding
NYC",10,128316,0.78
2005,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",43,128316,3.35
2005,Cleft lip alone,All,"NYS excluding
NYC",34,128316,2.65
2005,Cleft lip with cleft palate,All,"NYS excluding
NYC",77,128316,6
2005,Single ventricle,All,"NYS excluding
NYC",11,128316,0.86
2005,Interrupted aortic arch,All,"NYS excluding
NYC",8,128316,0.62
2005,Double outlet right ventricle,All,"NYS excluding
NYC",34,128316,2.65
2005,Holoprosencephaly,All,"NYS excluding
NYC",6,128316,0.47
2006,Anencephalus,All,NYC,7,119430,0.59
2006,Spina bifida without anencephalus,All,NYC,31,119430,2.6
2006,Encephalocele,All,NYC,11,119430,0.92
2006,Anophthalmia/microphthalmia,All,NYC,16,119430,1.34
2006,Congenital cataract,All,NYC,25,119430,2.09
2006,Anotia/microtia,All,NYC,10,119430,0.84
2006,Common truncus (truncus arteriosus),All,NYC,8,119430,0.67
2006,Transposition of the great arteries (TGA),All,NYC,4,119430,0.33
2006,Dextro-transposition of great arteries (d-TGA),All,NYC,4,119430,0.33
2006,Tetralogy of Fallot,All,NYC,59,119430,4.94
2006,Ventricular septal defect,All,NYC,533,119430,44.63
2006,Atrial septal defect,All,NYC,647,119430,54.17
2006,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,48,119430,4.02
2006,Pulmonary valve atresia and stenosis,All,NYC,101,119430,8.46
2006,Pulmonary valve atresia,All,NYC,4,119430,0.33
2006,Tricuspid valve atresia and stenosis,All,NYC,18,119430,1.51
2006,Tricuspid valve atresia,All,NYC,9,119430,0.75
2006,Ebstein anomaly,All,NYC,5,119430,0.42
2006,Aortic valve stenosis,All,NYC,21,119430,1.76
2006,Hypoplastic left heart syndrome,All,NYC,26,119430,2.18
2006,Coarctation of the aorta,All,NYC,63,119430,5.28
2006,Total anomalous pulmonary venous connection,All,NYC,14,119430,1.17
2006,Cleft palate alone,All,NYC,75,119430,6.28
2006,Choanal atresia,All,NYC,16,119430,1.34
2006,Esophageal atresia/tracheoesophageal fistula,All,NYC,21,119430,1.76
2006,Rectal and large intestinal atresia/stenosis,All,NYC,44,119430,3.68
2006,Biliary atresia,All,NYC,14,119430,1.17
2006,Renal agenesis/hypoplasia,All,NYC,49,119430,4.1
2006,Gastroschisis,All,NYC,17,119430,1.42
2006,Omphalocele,All,NYC,19,119430,1.59
2006,Diaphragmatic hernia,All,NYC,26,119430,2.18
2006,Trisomy 13,All,NYC,11,119430,0.92
2006,Trisomy 21 (Down syndrome),All,NYC,141,119430,11.81
2006,Trisomy 18,All,NYC,16,119430,1.34
2006,Hypospadias,All,NYC,379,119430,31.73
2006,Turner syndrome,All,NYC,7,119430,0.59
2006,Deletion 22q11.2,All,NYC,13,119430,1.09
2006,Limb deficiencies (reduction defects),All,NYC,31,119430,2.6
2006,Craniosynostosis,All,NYC,40,119430,3.35
2006,Clubfoot,All,NYC,148,119430,12.39
2006,Congenital posterior urethral valves,All,NYC,7,119430,0.59
2006,Small intestinal atresia/stenosis,All,NYC,57,119430,4.77
2006,Cleft lip alone,All,NYC,16,119430,1.34
2006,Cleft lip with cleft palate,All,NYC,68,119430,5.69
2006,Single ventricle,All,NYC,7,119430,0.59
2006,Interrupted aortic arch,All,NYC,5,119430,0.42
2006,Double outlet right ventricle,All,NYC,40,119430,3.35
2006,Holoprosencephaly,All,NYC,4,119430,0.33
2006,Anencephalus,Male,All,7,127664,0.55
2006,Spina bifida without anencephalus,Male,All,33,127664,2.58
2006,Encephalocele,Male,All,11,127664,0.86
2006,Anophthalmia/microphthalmia,Male,All,24,127664,1.88
2006,Congenital cataract,Male,All,25,127664,1.96
2006,Anotia/microtia,Male,All,5,127664,0.39
2006,Common truncus (truncus arteriosus),Male,All,7,127664,0.55
2006,Transposition of the great arteries (TGA),Male,All,14,127664,1.1
2006,Dextro-transposition of great arteries (d-TGA),Male,All,11,127664,0.86
2006,Tetralogy of Fallot,Male,All,72,127664,5.64
2006,Ventricular septal defect,Male,All,485,127664,37.99
2006,Atrial septal defect,Male,All,587,127664,45.98
2006,"Atrioventricular septal defect (Endocardial
cushion defect)",Male,All,51,127664,3.99
2006,Pulmonary valve atresia and stenosis,Male,All,106,127664,8.3
2006,Pulmonary valve atresia,Male,All,6,127664,0.47
2006,Tricuspid valve atresia and stenosis,Male,All,20,127664,1.57
2006,Tricuspid valve atresia,Male,All,10,127664,0.78
2006,Ebstein anomaly,Male,All,8,127664,0.63
2006,Aortic valve stenosis,Male,All,35,127664,2.74
2006,Hypoplastic left heart syndrome,Male,All,37,127664,2.9
2006,Coarctation of the aorta,Male,All,71,127664,5.56
2006,Total anomalous pulmonary venous connection,Male,All,19,127664,1.49
2006,Cleft palate alone,Male,All,59,127664,4.62
2006,Choanal atresia,Male,All,27,127664,2.11
2006,Esophageal atresia/tracheoesophageal fistula,Male,All,28,127664,2.19
2006,Rectal and large intestinal atresia/stenosis,Male,All,47,127664,3.68
2006,Biliary atresia,Male,All,14,127664,1.1
2006,Renal agenesis/hypoplasia,Male,All,58,127664,4.54
2006,Bladder exstrophy,Male,All,1,127664,0.08
2006,Gastroschisis,Male,All,36,127664,2.82
2006,Omphalocele,Male,All,20,127664,1.57
2006,Diaphragmatic hernia,Male,All,37,127664,2.9
2006,Trisomy 13,Male,All,11,127664,0.86
2006,Trisomy 21 (Down syndrome),Male,All,160,127664,12.53
2006,Trisomy 18,Male,All,12,127664,0.94
2006,Hypospadias,Male,All,946,127664,74.1
2006,Deletion 22q11.2,Male,All,14,127664,1.1
2006,Limb deficiencies (reduction defects),Male,All,37,127664,2.9
2006,Craniosynostosis,Male,All,65,127664,5.09
2006,Clubfoot,Male,All,204,127664,15.98
2006,Congenital posterior urethral valves,Male,All,21,127664,1.64
2006,Small intestinal atresia/stenosis,Male,All,59,127664,4.62
2006,Cleft lip alone,Male,All,31,127664,2.43
2006,Cleft lip with cleft palate,Male,All,83,127664,6.5
2006,Single ventricle,Male,All,8,127664,0.63
2006,Interrupted aortic arch,Male,All,9,127664,0.7
2006,Double outlet right ventricle,Male,All,49,127664,3.84
2006,Holoprosencephaly,Male,All,7,127664,0.55
2006,Anencephalus,Female,All,6,121514,0.49
2006,Spina bifida without anencephalus,Female,All,29,121514,2.39
2006,Encephalocele,Female,All,8,121514,0.66
2006,Anophthalmia/microphthalmia,Female,All,22,121514,1.81
2006,Congenital cataract,Female,All,34,121514,2.8
2006,Anotia/microtia,Female,All,14,121514,1.15
2006,Common truncus (truncus arteriosus),Female,All,12,121514,0.99
2006,Transposition of the great arteries (TGA),Female,All,10,121514,0.82
2006,Dextro-transposition of great arteries (d-TGA),Female,All,10,121514,0.82
2006,Tetralogy of Fallot,Female,All,54,121514,4.44
2006,Ventricular septal defect,Female,All,583,121514,47.98
2006,Atrial septal defect,Female,All,552,121514,45.43
2006,"Atrioventricular septal defect (Endocardial
cushion defect)",Female,All,49,121514,4.03
2006,Pulmonary valve atresia and stenosis,Female,All,96,121514,7.9
2006,Pulmonary valve atresia,Female,All,3,121514,0.25
2006,Tricuspid valve atresia and stenosis,Female,All,15,121514,1.23
2006,Tricuspid valve atresia,Female,All,8,121514,0.66
2006,Ebstein anomaly,Female,All,6,121514,0.49
2006,Aortic valve stenosis,Female,All,18,121514,1.48
2006,Hypoplastic left heart syndrome,Female,All,31,121514,2.55
2006,Coarctation of the aorta,Female,All,69,121514,5.68
2006,Total anomalous pulmonary venous connection,Female,All,10,121514,0.82
2006,Cleft palate alone,Female,All,96,121514,7.9
2006,Choanal atresia,Female,All,12,121514,0.99
2006,Esophageal atresia/tracheoesophageal fistula,Female,All,34,121514,2.8
2006,Rectal and large intestinal atresia/stenosis,Female,All,44,121514,3.62
2006,Biliary atresia,Female,All,11,121514,0.91
2006,Renal agenesis/hypoplasia,Female,All,43,121514,3.54
2006,Bladder exstrophy,Female,All,3,121514,0.25
2006,Gastroschisis,Female,All,27,121514,2.22
2006,Omphalocele,Female,All,22,121514,1.81
2006,Diaphragmatic hernia,Female,All,28,121514,2.3
2006,Trisomy 13,Female,All,12,121514,0.99
2006,Trisomy 21 (Down syndrome),Female,All,139,121514,11.44
2006,Trisomy 18,Female,All,21,121514,1.73
2006,Turner syndrome,Female,All,14,121514,1.15
2006,Deletion 22q11.2,Female,All,16,121514,1.32
2006,Limb deficiencies (reduction defects),Female,All,35,121514,2.88
2006,Craniosynostosis,Female,All,40,121514,3.29
2006,Clubfoot,Female,All,125,121514,10.29
2006,Small intestinal atresia/stenosis,Female,All,48,121514,3.95
2006,Cleft lip alone,Female,All,30,121514,2.47
2006,Cleft lip with cleft palate,Female,All,62,121514,5.1
2006,Single ventricle,Female,All,7,121514,0.58
2006,Interrupted aortic arch,Female,All,6,121514,0.49
2006,Double outlet right ventricle,Female,All,33,121514,2.72
2006,Holoprosencephaly,Female,All,11,121514,0.91
2006,Anencephalus,All,All,13,249182,0.52
2006,Spina bifida without anencephalus,All,All,62,249182,2.49
2006,Encephalocele,All,All,19,249182,0.76
2006,Anophthalmia/microphthalmia,All,All,46,249182,1.85
2006,Congenital cataract,All,All,59,249182,2.37
2006,Anotia/microtia,All,All,19,249182,0.76
2006,Common truncus (truncus arteriosus),All,All,19,249182,0.76
2006,Transposition of the great arteries (TGA),All,All,24,249182,0.96
2006,Dextro-transposition of great arteries (d-TGA),All,All,21,249182,0.84
2006,Tetralogy of Fallot,All,All,126,249182,5.06
2006,Ventricular septal defect,All,All,1068,249182,42.86
2006,Atrial septal defect,All,All,1139,249182,45.71
2006,"Atrioventricular septal defect (Endocardial
cushion defect)",All,All,100,249182,4.01
2006,Pulmonary valve atresia and stenosis,All,All,202,249182,8.11
2006,Pulmonary valve atresia,All,All,9,249182,0.36
2006,Tricuspid valve atresia and stenosis,All,All,35,249182,1.4
2006,Tricuspid valve atresia,All,All,18,249182,0.72
2006,Ebstein anomaly,All,All,14,249182,0.56
2006,Aortic valve stenosis,All,All,53,249182,2.13
2006,Hypoplastic left heart syndrome,All,All,68,249182,2.73
2006,Coarctation of the aorta,All,All,140,249182,5.62
2006,Total anomalous pulmonary venous connection,All,All,29,249182,1.16
2006,Cleft palate alone,All,All,155,249182,6.22
2006,Choanal atresia,All,All,39,249182,1.57
2006,Esophageal atresia/tracheoesophageal fistula,All,All,62,249182,2.49
2006,Rectal and large intestinal atresia/stenosis,All,All,91,249182,3.65
2006,Biliary atresia,All,All,25,249182,1
2006,Renal agenesis/hypoplasia,All,All,101,249182,4.05
2006,Bladder exstrophy,All,All,4,249182,0.16
2006,Gastroschisis,All,All,63,249182,2.53
2006,Omphalocele,All,All,42,249182,1.69
2006,Diaphragmatic hernia,All,All,65,249182,2.61
2006,Trisomy 13,All,All,23,249182,0.92
2006,Trisomy 21 (Down syndrome),All,All,299,249182,12
2006,Trisomy 18,All,All,33,249182,1.32
2006,Hypospadias,All,All,946,249182,37.96
2006,Turner syndrome,All,All,14,249182,0.56
2006,Deletion 22q11.2,All,All,30,249182,1.2
2006,Limb deficiencies (reduction defects),All,All,72,249182,2.89
2006,Craniosynostosis,All,All,105,249182,4.21
2006,Clubfoot,All,All,329,249182,13.2
2006,Congenital posterior urethral valves,All,All,21,249182,0.84
2006,Small intestinal atresia/stenosis,All,All,107,249182,4.29
2006,Cleft lip alone,All,All,61,249182,2.45
2006,Cleft lip with cleft palate,All,All,145,249182,5.82
2006,Single ventricle,All,All,15,249182,0.6
2006,Interrupted aortic arch,All,All,15,249182,0.6
2006,Double outlet right ventricle,All,All,82,249182,3.29
2006,Holoprosencephaly,All,All,18,249182,0.72
2006,Anencephalus,All,"NYS excluding
NYC",6,129752,0.46
2006,Spina bifida without anencephalus,All,"NYS excluding
NYC",31,129752,2.39
2006,Encephalocele,All,"NYS excluding
NYC",8,129752,0.62
2006,Anophthalmia/microphthalmia,All,"NYS excluding
NYC",30,129752,2.31
2006,Congenital cataract,All,"NYS excluding
NYC",34,129752,2.62
2006,Anotia/microtia,All,"NYS excluding
NYC",9,129752,0.69
2006,Common truncus (truncus arteriosus),All,"NYS excluding
NYC",11,129752,0.85
2006,Transposition of the great arteries (TGA),All,"NYS excluding
NYC",20,129752,1.54
2006,Dextro-transposition of great arteries (d-TGA),All,"NYS excluding
NYC",17,129752,1.31
2006,Tetralogy of Fallot,All,"NYS excluding
NYC",67,129752,5.16
2006,Ventricular septal defect,All,"NYS excluding
NYC",535,129752,41.23
2006,Atrial septal defect,All,"NYS excluding
NYC",492,129752,37.92
2006,"Atrioventricular septal defect (Endocardial
cushion defect)",All,"NYS excluding
NYC",52,129752,4.01
2006,Pulmonary valve atresia and stenosis,All,"NYS excluding
NYC",101,129752,7.78
2006,Pulmonary valve atresia,All,"NYS excluding
NYC",5,129752,0.39
2006,Tricuspid valve atresia and stenosis,All,"NYS excluding
NYC",17,129752,1.31
2006,Tricuspid valve atresia,All,"NYS excluding
NYC",9,129752,0.69
2006,Ebstein anomaly,All,"NYS excluding
NYC",9,129752,0.69
2006,Aortic valve stenosis,All,"NYS excluding
NYC",32,129752,2.47
2006,Hypoplastic left heart syndrome,All,"NYS excluding
NYC",42,129752,3.24
2006,Coarctation of the aorta,All,"NYS excluding
NYC",77,129752,5.93
2006,Total anomalous pulmonary venous connection,All,"NYS excluding
NYC",15,129752,1.16
2006,Cleft palate alone,All,"NYS excluding
NYC",80,129752,6.17
2006,Choanal atresia,All,"NYS excluding
NYC",23,129752,1.77
2006,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",41,129752,3.16
2006,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",47,129752,3.62
2006,Biliary atresia,All,"NYS excluding
NYC",11,129752,0.85
2006,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",52,129752,4.01
2006,Bladder exstrophy,All,"NYS excluding
NYC",4,129752,0.31
2006,Gastroschisis,All,"NYS excluding
NYC",46,129752,3.55
2006,Omphalocele,All,"NYS excluding
NYC",23,129752,1.77
2006,Diaphragmatic hernia,All,"NYS excluding
NYC",39,129752,3.01
2006,Trisomy 13,All,"NYS excluding
NYC",12,129752,0.92
2006,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",158,129752,12.18
2006,Trisomy 18,All,"NYS excluding
NYC",17,129752,1.31
2006,Hypospadias,All,"NYS excluding
NYC",578,129752,44.55
2006,Turner syndrome,All,"NYS excluding
NYC",7,129752,0.54
2006,Deletion 22q11.2,All,"NYS excluding
NYC",17,129752,1.31
2006,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",41,129752,3.16
2006,Craniosynostosis,All,"NYS excluding
NYC",65,129752,5.01
2006,Clubfoot,All,"NYS excluding
NYC",181,129752,13.95
2006,Congenital posterior urethral valves,All,"NYS excluding
NYC",14,129752,1.08
2006,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",50,129752,3.85
2006,Cleft lip alone,All,"NYS excluding
NYC",45,129752,3.47
2006,Cleft lip with cleft palate,All,"NYS excluding
NYC",77,129752,5.93
2006,Single ventricle,All,"NYS excluding
NYC",8,129752,0.62
2006,Interrupted aortic arch,All,"NYS excluding
NYC",10,129752,0.77
2006,Double outlet right ventricle,All,"NYS excluding
NYC",42,129752,3.24
2006,Holoprosencephaly,All,"NYS excluding
NYC",14,129752,1.08
2007,Anencephalus,All,NYC,4,122932,0.33
2007,Spina bifida without anencephalus,All,NYC,19,122932,1.55
2007,Encephalocele,All,NYC,4,122932,0.33
2007,Anophthalmia/microphthalmia,All,NYC,13,122932,1.06
2007,Congenital cataract,All,NYC,15,122932,1.22
2007,Anotia/microtia,All,NYC,16,122932,1.3
2007,Common truncus (truncus arteriosus),All,NYC,3,122932,0.24
2007,Transposition of the great arteries (TGA),All,NYC,7,122932,0.57
2007,Dextro-transposition of great arteries (d-TGA),All,NYC,7,122932,0.57
2007,Tetralogy of Fallot,All,NYC,54,122932,4.39
2007,Ventricular septal defect,All,NYC,573,122932,46.61
2007,Atrial septal defect,All,NYC,669,122932,54.42
2007,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,61,122932,4.96
2007,Pulmonary valve atresia and stenosis,All,NYC,87,122932,7.08
2007,Pulmonary valve atresia,All,NYC,4,122932,0.33
2007,Tricuspid valve atresia and stenosis,All,NYC,15,122932,1.22
2007,Tricuspid valve atresia,All,NYC,7,122932,0.57
2007,Ebstein anomaly,All,NYC,4,122932,0.33
2007,Aortic valve stenosis,All,NYC,14,122932,1.14
2007,Hypoplastic left heart syndrome,All,NYC,28,122932,2.28
2007,Coarctation of the aorta,All,NYC,67,122932,5.45
2007,Total anomalous pulmonary venous connection,All,NYC,12,122932,0.98
2007,Cleft palate alone,All,NYC,57,122932,4.64
2007,Choanal atresia,All,NYC,13,122932,1.06
2007,Esophageal atresia/tracheoesophageal fistula,All,NYC,31,122932,2.52
2007,Rectal and large intestinal atresia/stenosis,All,NYC,56,122932,4.56
2007,Biliary atresia,All,NYC,18,122932,1.46
2007,Renal agenesis/hypoplasia,All,NYC,40,122932,3.25
2007,Bladder exstrophy,All,NYC,1,122932,0.08
2007,Gastroschisis,All,NYC,18,122932,1.46
2007,Omphalocele,All,NYC,16,122932,1.3
2007,Diaphragmatic hernia,All,NYC,23,122932,1.87
2007,Trisomy 13,All,NYC,11,122932,0.89
2007,Trisomy 21 (Down syndrome),All,NYC,145,122932,11.8
2007,Trisomy 18,All,NYC,13,122932,1.06
2007,Hypospadias,All,NYC,352,122932,28.63
2007,Turner syndrome,All,NYC,8,122932,0.65
2007,Deletion 22q11.2,All,NYC,9,122932,0.73
2007,Limb deficiencies (reduction defects),All,NYC,27,122932,2.2
2007,Craniosynostosis,All,NYC,38,122932,3.09
2007,Clubfoot,All,NYC,155,122932,12.61
2007,Congenital posterior urethral valves,All,NYC,13,122932,1.06
2007,Small intestinal atresia/stenosis,All,NYC,58,122932,4.72
2007,Cleft lip alone,All,NYC,26,122932,2.11
2007,Cleft lip with cleft palate,All,NYC,50,122932,4.07
2007,Single ventricle,All,NYC,10,122932,0.81
2007,Interrupted aortic arch,All,NYC,7,122932,0.57
2007,Double outlet right ventricle,All,NYC,36,122932,2.93
2007,Holoprosencephaly,All,NYC,4,122932,0.33
2007,Anencephalus,Male,All,4,129027,0.31
2007,Spina bifida without anencephalus,Male,All,36,129027,2.79
2007,Encephalocele,Male,All,5,129027,0.39
2007,Anophthalmia/microphthalmia,Male,All,15,129027,1.16
2007,Congenital cataract,Male,All,24,129027,1.86
2007,Anotia/microtia,Male,All,23,129027,1.78
2007,Common truncus (truncus arteriosus),Male,All,5,129027,0.39
2007,Transposition of the great arteries (TGA),Male,All,22,129027,1.71
2007,Dextro-transposition of great arteries (d-TGA),Male,All,19,129027,1.47
2007,Tetralogy of Fallot,Male,All,68,129027,5.27
2007,Ventricular septal defect,Male,All,516,129027,39.99
2007,Atrial septal defect,Male,All,592,129027,45.88
2007,"Atrioventricular septal defect (Endocardial
cushion defect)",Male,All,54,129027,4.19
2007,Pulmonary valve atresia and stenosis,Male,All,100,129027,7.75
2007,Pulmonary valve atresia,Male,All,7,129027,0.54
2007,Tricuspid valve atresia and stenosis,Male,All,15,129027,1.16
2007,Tricuspid valve atresia,Male,All,8,129027,0.62
2007,Ebstein anomaly,Male,All,8,129027,0.62
2007,Aortic valve stenosis,Male,All,23,129027,1.78
2007,Hypoplastic left heart syndrome,Male,All,37,129027,2.87
2007,Coarctation of the aorta,Male,All,77,129027,5.97
2007,Total anomalous pulmonary venous connection,Male,All,21,129027,1.63
2007,Cleft palate alone,Male,All,65,129027,5.04
2007,Choanal atresia,Male,All,29,129027,2.25
2007,Esophageal atresia/tracheoesophageal fistula,Male,All,38,129027,2.95
2007,Rectal and large intestinal atresia/stenosis,Male,All,73,129027,5.66
2007,Biliary atresia,Male,All,11,129027,0.85
2007,Renal agenesis/hypoplasia,Male,All,67,129027,5.19
2007,Bladder exstrophy,Male,All,2,129027,0.16
2007,Gastroschisis,Male,All,24,129027,1.86
2007,Omphalocele,Male,All,22,129027,1.71
2007,Diaphragmatic hernia,Male,All,28,129027,2.17
2007,Trisomy 13,Male,All,9,129027,0.7
2007,Trisomy 21 (Down syndrome),Male,All,175,129027,13.56
2007,Trisomy 18,Male,All,13,129027,1.01
2007,Hypospadias,Male,All,951,129027,73.71
2007,Deletion 22q11.2,Male,All,17,129027,1.32
2007,Limb deficiencies (reduction defects),Male,All,45,129027,3.49
2007,Craniosynostosis,Male,All,61,129027,4.73
2007,Clubfoot,Male,All,219,129027,16.97
2007,Congenital posterior urethral valves,Male,All,37,129027,2.87
2007,Small intestinal atresia/stenosis,Male,All,63,129027,4.88
2007,Cleft lip alone,Male,All,28,129027,2.17
2007,Cleft lip with cleft palate,Male,All,83,129027,6.43
2007,Single ventricle,Male,All,10,129027,0.78
2007,Interrupted aortic arch,Male,All,11,129027,0.85
2007,Double outlet right ventricle,Male,All,42,129027,3.26
2007,Holoprosencephaly,Male,All,5,129027,0.39
2007,Anencephalus,Female,All,6,123630,0.49
2007,Spina bifida without anencephalus,Female,All,24,123630,1.94
2007,Encephalocele,Female,All,5,123630,0.4
2007,Anophthalmia/microphthalmia,Female,All,15,123630,1.21
2007,Congenital cataract,Female,All,18,123630,1.46
2007,Anotia/microtia,Female,All,10,123630,0.81
2007,Common truncus (truncus arteriosus),Female,All,6,123630,0.49
2007,Transposition of the great arteries (TGA),Female,All,6,123630,0.49
2007,Dextro-transposition of great arteries (d-TGA),Female,All,4,123630,0.32
2007,Tetralogy of Fallot,Female,All,44,123630,3.56
2007,Ventricular septal defect,Female,All,620,123630,50.15
2007,Atrial septal defect,Female,All,563,123630,45.54
2007,"Atrioventricular septal defect (Endocardial
cushion defect)",Female,All,75,123630,6.07
2007,Pulmonary valve atresia and stenosis,Female,All,104,123630,8.41
2007,Pulmonary valve atresia,Female,All,5,123630,0.4
2007,Tricuspid valve atresia and stenosis,Female,All,12,123630,0.97
2007,Tricuspid valve atresia,Female,All,7,123630,0.57
2007,Ebstein anomaly,Female,All,4,123630,0.32
2007,Aortic valve stenosis,Female,All,20,123630,1.62
2007,Hypoplastic left heart syndrome,Female,All,29,123630,2.35
2007,Coarctation of the aorta,Female,All,62,123630,5.01
2007,Total anomalous pulmonary venous connection,Female,All,7,123630,0.57
2007,Cleft palate alone,Female,All,87,123630,7.04
2007,Choanal atresia,Female,All,24,123630,1.94
2007,Esophageal atresia/tracheoesophageal fistula,Female,All,28,123630,2.26
2007,Rectal and large intestinal atresia/stenosis,Female,All,37,123630,2.99
2007,Biliary atresia,Female,All,20,123630,1.62
2007,Renal agenesis/hypoplasia,Female,All,39,123630,3.15
2007,Bladder exstrophy,Female,All,2,123630,0.16
2007,Gastroschisis,Female,All,26,123630,2.1
2007,Omphalocele,Female,All,10,123630,0.81
2007,Diaphragmatic hernia,Female,All,25,123630,2.02
2007,Trisomy 13,Female,All,8,123630,0.65
2007,Trisomy 21 (Down syndrome),Female,All,159,123630,12.86
2007,Trisomy 18,Female,All,15,123630,1.21
2007,Turner syndrome,Female,All,22,123630,1.78
2007,Deletion 22q11.2,Female,All,12,123630,0.97
2007,Limb deficiencies (reduction defects),Female,All,42,123630,3.4
2007,Craniosynostosis,Female,All,35,123630,2.83
2007,Clubfoot,Female,All,122,123630,9.87
2007,Small intestinal atresia/stenosis,Female,All,49,123630,3.96
2007,Cleft lip alone,Female,All,22,123630,1.78
2007,Cleft lip with cleft palate,Female,All,42,123630,3.4
2007,Single ventricle,Female,All,14,123630,1.13
2007,Interrupted aortic arch,Female,All,8,123630,0.65
2007,Double outlet right ventricle,Female,All,37,123630,2.99
2007,Holoprosencephaly,Female,All,9,123630,0.73
2007,Anencephalus,All,All,10,252662,0.4
2007,Spina bifida without anencephalus,All,All,60,252662,2.37
2007,Encephalocele,All,All,10,252662,0.4
2007,Anophthalmia/microphthalmia,All,All,30,252662,1.19
2007,Congenital cataract,All,All,42,252662,1.66
2007,Anotia/microtia,All,All,33,252662,1.31
2007,Common truncus (truncus arteriosus),All,All,11,252662,0.44
2007,Transposition of the great arteries (TGA),All,All,28,252662,1.11
2007,Dextro-transposition of great arteries (d-TGA),All,All,23,252662,0.91
2007,Tetralogy of Fallot,All,All,112,252662,4.43
2007,Ventricular septal defect,All,All,1136,252662,44.96
2007,Atrial septal defect,All,All,1155,252662,45.71
2007,"Atrioventricular septal defect (Endocardial
cushion defect)",All,All,129,252662,5.11
2007,Pulmonary valve atresia and stenosis,All,All,204,252662,8.07
2007,Pulmonary valve atresia,All,All,12,252662,0.47
2007,Tricuspid valve atresia and stenosis,All,All,27,252662,1.07
2007,Tricuspid valve atresia,All,All,15,252662,0.59
2007,Ebstein anomaly,All,All,12,252662,0.47
2007,Aortic valve stenosis,All,All,43,252662,1.7
2007,Hypoplastic left heart syndrome,All,All,66,252662,2.61
2007,Coarctation of the aorta,All,All,139,252662,5.5
2007,Total anomalous pulmonary venous connection,All,All,28,252662,1.11
2007,Cleft palate alone,All,All,152,252662,6.02
2007,Choanal atresia,All,All,53,252662,2.1
2007,Esophageal atresia/tracheoesophageal fistula,All,All,66,252662,2.61
2007,Rectal and large intestinal atresia/stenosis,All,All,111,252662,4.39
2007,Biliary atresia,All,All,31,252662,1.23
2007,Renal agenesis/hypoplasia,All,All,106,252662,4.2
2007,Bladder exstrophy,All,All,4,252662,0.16
2007,Gastroschisis,All,All,50,252662,1.98
2007,Omphalocele,All,All,32,252662,1.27
2007,Diaphragmatic hernia,All,All,53,252662,2.1
2007,Trisomy 13,All,All,17,252662,0.67
2007,Trisomy 21 (Down syndrome),All,All,334,252662,13.22
2007,Trisomy 18,All,All,28,252662,1.11
2007,Hypospadias,All,All,951,252662,37.64
2007,Turner syndrome,All,All,22,252662,0.87
